文件,情感,时长(s),静音比例,F0均值(Hz),F0标准差(Hz),SNR(dB),频谱平滑度,说话速率(syll/sec)
28.EF_10 Disgust_4.wav,DISGUST,1.877375,0.648936170212766,239.71488616985656,10.984938441324436,10.067822933197021,0.33876193,2.130634529595845
28.EF_10 Disgust_5.wav,DISGUST,2.389375,0.7322175732217573,248.07918682897568,22.815145885589796,,0.2895985,0.8370389746272562
28.TM_10_disgust_1.wav,DISGUST,2.048,0.3902439024390244,301.88601971462793,40.51058352761701,8.982106447219849,0.37109724,3.90625
28.TM_10_disgust_2.wav,DISGUST,2.048,0.4634146341463415,322.15331726069496,45.80922962917441,8.717179298400879,0.35916376,3.41796875
28.TM_10_disgust_3.wav,DISGUST,1.9626875,0.2131979695431472,317.8540967012031,28.122225354996665,8.719035983085632,0.5529984,5.604560073878292
28.TM_10_disgust_4.wav,DISGUST,2.048,0.5219512195121951,302.14670611746374,28.820259332512705,7.060976028442383,0.21075697,4.39453125
28.TM_10_disgust_5.wav,DISGUST,2.048,0.4878048780487805,285.3338093431904,50.96377524213186,7.3590099811553955,0.23166722,3.90625
29.EM_8 Disgust_1.wav,DISGUST,4.0106875,0.15422885572139303,271.89539077929714,24.915101683163467,8.248181939125061,0.8025156,4.986676224462763
29.EM_8 Disgust_2.wav,DISGUST,2.9866875,0.24414715719063546,271.2482219524858,30.097147660838928,8.174728155136108,0.6325286,3.6830100236465984
29.EM_8 Disgust_3.wav,DISGUST,2.9866875,0.431438127090301,266.50873801276595,20.794597030072232,11.911180019378662,0.71587265,3.0133718375290353
29.EM_8 Disgust_4.wav,DISGUST,2.816,0.3971631205673759,252.92907999836774,11.200929791033012,9.090712666511536,0.53209615,4.261363636363637
29.EM_8 Disgust_5.wav,DISGUST,2.9866875,0.31438127090301005,250.6710264805187,22.068995798112557,9.117985963821411,0.57061595,4.687467302822943
29.TM_10_disgust_1.wav,DISGUST,3.7546875,0.5797872340425532,280.24468948568693,45.24289175984015,9.000772833824158,0.34264106,3.728672492717436
29.TM_10_disgust_2.wav,DISGUST,2.133375,0.5093457943925234,302.9187215866966,55.07355774033755,12.280807495117188,0.5646147,4.218667604148356
29.TM_10_disgust_3.wav,DISGUST,1.877375,0.5585106382978723,361.5898425991027,25.962181301497974,8.646399974822998,0.39810437,1.597975897196884
29.TM_10_disgust_4.wav,DISGUST,1.7066875,0.3157894736842105,306.9877715774793,64.25097397364347,8.852072954177856,0.5188266,4.6874427802395
29.TM_10_disgust_5.wav,DISGUST,2.389375,0.5271966527196653,254.06246240705036,33.22637177858683,7.14155375957489,0.29768005,3.7666753858226527
3.TF_12_disgust_1.wav,DISGUST,2.133375,0.602803738317757,276.89572117522823,26.969755208273284,29.755454063415527,0.5625759,2.8124450694322376
3.TF_12_disgust_2.wav,DISGUST,1.792,0.48333333333333334,250.01873984107385,44.968498741393276,17.05992341041565,0.41076246,3.90625
3.TF_12_disgust_3.wav,DISGUST,2.048,0.6536585365853659,271.011851663986,20.049182870193913,24.893016815185547,0.3810374,2.44140625
3.TF_12_disgust_4.wav,DISGUST,1.792,0.5111111111111111,248.767016465238,24.97241073886486,21.17527484893799,0.3994497,2.790178571428571
3.TF_12_disgust_5.wav,DISGUST,1.792,0.5055555555555555,251.56025629149858,25.401394395825953,16.203813552856445,0.33671772,3.90625
30.EM_9 Disgust_1.wav,DISGUST,2.048,0.22439024390243903,274.19224070366374,20.795376003774685,10.997036695480347,1.1238555,3.41796875
30.EM_9 Disgust_2.wav,DISGUST,2.645375,0.16981132075471697,278.4559156804296,28.80942192626178,8.409982919692993,1.0020107,5.670273590700751
30.EM_9 Disgust_3.wav,DISGUST,1.109375,0.35135135135135137,281.47443069749625,31.614389189263274,12.31876254081726,1.2928541,3.6056338028169015
30.EM_9 Disgust_4.wav,DISGUST,2.133375,0.4252336448598131,311.6677212526401,54.454153692902864,12.279118299484253,0.6754214,2.8124450694322376
30.EM_9 Disgust_5.wav,DISGUST,1.621375,0.4233128834355828,290.4268949680579,25.54202016398211,12.68452525138855,0.9198549,3.7005627939249095
30.TM_10_disgust_1.wav,DISGUST,2.9866875,0.3076923076923077,330.8218663341449,56.195637888221604,8.77290964126587,0.39160076,3.0133718375290353
30.TM_10_disgust_2.wav,DISGUST,1.365375,0.20437956204379562,371.8061818002567,61.851354393692866,7.115236520767212,0.49162504,5.859196191522475
30.TM_10_disgust_3.wav,DISGUST,2.048,0.4585365853658537,359.9196965626659,69.49637670221193,8.916954398155212,0.32603958,2.9296875
30.TM_10_disgust_4.wav,DISGUST,2.048,0.5756097560975609,344.16608165916466,78.30377952293347,9.566364288330078,0.2785107,1.953125
30.TM_10_disgust_5.wav,DISGUST,2.133375,0.37383177570093457,333.9857055925715,60.170375903234735,7.184549570083618,0.34978107,4.218667604148356
31.EM_8 Disgust_1.wav,DISGUST,2.901375,0.3161512027491409,280.25289550557756,19.442473710321472,7.770811319351196,0.40904987,3.4466416785144975
31.EM_8 Disgust_2.wav,DISGUST,2.816,0.31560283687943264,289.3962693638527,22.621573778761704,7.92070746421814,0.45373148,3.9062500000000004
31.EM_8 Disgust_3.wav,DISGUST,2.645375,0.1660377358490566,278.85726595128733,22.694729754106472,7.951827645301819,0.7497164,5.670273590700751
31.EM_8 Disgust_4.wav,DISGUST,3.072,0.40584415584415584,248.6057772695064,17.388922373240433,9.70845341682434,0.46874842,2.9296875
31.EM_8 Disgust_5.wav,DISGUST,5.0346875,0.3492063492063492,266.4978706875163,17.303972594899378,9.631935954093933,0.5860063,3.1779529513996647
31.TF_9_disgust_1.wav,DISGUST,2.133375,0.5186915887850467,373.53088292427543,14.541407779689216,10.510281324386597,0.3324276,2.8124450694322376
31.TF_9_disgust_2.wav,DISGUST,1.9626875,0.5025380710659898,318.33100856036094,36.87807290633049,9.8159921169281,0.30206862,3.0570327675699773
31.TF_9_disgust_3.wav,DISGUST,2.816,0.425531914893617,325.5189164847807,38.731175058742984,9.328458309173584,0.4175524,2.1306818181818183
31.TF_9_disgust_4.wav,DISGUST,2.133375,0.48598130841121495,300.3646214137346,32.14765973183227,12.04696774482727,0.62664735,2.8124450694322376
31.TF_9_disgust_5.wav,DISGUST,1.877375,0.42021276595744683,295.4756776163418,44.99348905239621,8.43859851360321,0.39556277,3.7286104267927294
32.EM_9 Disgust_1.wav,DISGUST,1.4506875,0.15753424657534246,321.06596145551396,69.50318202029236,8.328467011451721,1.2026637,4.825298349920296
32.EM_9 Disgust_2.wav,DISGUST,1.621375,0.3128834355828221,305.2327638385318,34.76149507874051,10.203126668930054,0.63599104,3.0838023282707576
32.EM_9 Disgust_3.wav,DISGUST,1.792,0.37777777777777777,310.9354169060431,32.64283242242711,12.07231879234314,0.9146886,2.790178571428571
32.EM_9 Disgust_4.wav,DISGUST,1.365375,0.5182481751824818,313.9835480344709,60.048942744178746,14.493842124938965,0.83995163,4.394397143641856
32.EM_9 Disgust_5.wav,DISGUST,1.7066875,0.27485380116959063,400.75675281025747,74.10435172199834,13.596078157424927,1.2366798,6.445233822829311
32.TM_9_disgust_1.wav,DISGUST,4.949375,0.6989898989898989,293.3746218369557,33.172635362214606,63.011579513549805,0.4150229,2.2225028412678367
32.TM_9_disgust_2.wav,DISGUST,4.864,0.811088295687885,297.3398030897553,49.02949810021624,48.65466594696045,0.21746263,1.4391447368421053
32.TM_9_disgust_3.wav,DISGUST,4.864,0.8090349075975359,311.1107167059122,33.39394877226658,44.66215133666992,0.23952614,1.2335526315789473
32.TM_9_disgust_4.wav,DISGUST,4.864,0.7761806981519507,307.5054025300165,46.295222607192684,45.379695892333984,0.190289,1.4391447368421053
32.TM_9_disgust_5.wav,DISGUST,4.949375,0.6707070707070707,264.5742374854746,27.167560563091833,32.12366819381714,0.6109062,2.8286399797954287
33.EM_11 Disgust_1.wav,DISGUST,2.816,0.1702127659574468,330.02045321428767,61.33760726085903,7.525217533111572,0.74551135,6.036931818181818
33.EM_11 Disgust_2.wav,DISGUST,3.584,0.3203342618384401,260.02519933538855,17.129540875086853,9.916800260543823,0.8048718,4.464285714285714
33.EM_11 Disgust_3.wav,DISGUST,2.9866875,0.451505016722408,319.28597883330104,25.783336444664716,12.002532482147217,0.69793063,4.352648209764162
33.EM_11 Disgust_4.wav,DISGUST,2.4746875,0.42338709677419356,257.12596319671724,16.323022890483166,8.745706677436829,0.4311065,3.6368228311655515
33.EM_11 Disgust_5.wav,DISGUST,2.304,0.3593073593073593,271.3435506420027,34.096804747879226,10.550627708435059,0.60594267,4.340277777777778
33.TF_9_disgust_1.wav,DISGUST,1.9626875,0.3553299492385787,271.6453835666063,27.471106160401305,10.690000057220459,0.65359133,5.09505461261663
33.TF_9_disgust_2.wav,DISGUST,2.2186875,0.21171171171171171,341.2095976197639,55.603253551460384,8.844062685966492,0.65501493,5.85931998084453
33.TF_9_disgust_3.wav,DISGUST,2.2186875,0.3063063063063063,349.68492699291926,49.6560104335599,9.728652238845825,0.7657936,4.957886137637679
33.TF_9_disgust_4.wav,DISGUST,2.2186875,0.18468468468468469,279.9191810276975,34.107945467773156,8.506742119789124,0.6860526,4.507169216034254
33.TF_9_disgust_5.wav,DISGUST,2.56,0.2918287937743191,283.1631395267747,32.43123164519409,10.396828651428223,0.80269533,4.6875
34.EM_9 Disgust_1.wav,DISGUST,2.133375,0.35514018691588783,343.14295594985947,73.79573566745835,11.943544149398804,0.81798255,3.2811859143376108
34.EM_9 Disgust_2.wav,DISGUST,2.304,0.2683982683982684,377.29714901373137,73.34474800027391,10.429580211639404,0.75893164,4.774305555555556
34.EM_9 Disgust_3.wav,DISGUST,1.621375,0.3803680981595092,349.7844581674995,76.18426874143206,10.627377033233643,0.47493374,3.0838023282707576
34.EM_9 Disgust_4.wav,DISGUST,2.133375,0.2570093457943925,398.2366523289203,43.529317767146495,10.429182052612305,0.8652035,2.343704224526865
34.EM_9 Disgust_5.wav,DISGUST,1.536,0.18181818181818182,342.05482096013185,56.93746287668005,9.166876077651978,1.1792257,5.859375
34.TM_9_disgust_1.wav,DISGUST,2.56,0.35019455252918286,276.33697881963246,39.30678888528846,13.028948307037354,0.85570216,5.46875
34.TM_9_disgust_2.wav,DISGUST,2.133375,0.5093457943925234,281.4478305346366,35.856455919996314,24.399516582489014,0.671329,3.2811859143376108
34.TM_9_disgust_3.wav,DISGUST,2.7306875,0.551094890510949,285.24176258469447,36.9089391150298,23.177831172943115,0.9012302,2.929665148428738
34.TM_9_disgust_4.wav,DISGUST,1.9626875,0.5025380710659898,288.0871919958134,41.05131208991508,20.639901161193848,0.9107826,3.0570327675699773
34.TM_9_disgust_5.wav,DISGUST,2.389375,0.45188284518828453,292.35608248750657,34.407179001635946,17.74615168571472,1.1856145,4.185194873136281
35.EF_12 Disgust_1.wav,DISGUST,2.9866875,0.3779264214046823,211.2465582292455,17.825585141942256,5.872958302497864,0.33201626,2.3437336514114717
35.EF_12 Disgust_2.wav,DISGUST,2.304,0.8138528138528138,230.22790668034614,31.212142296504794,,0.14354496,1.3020833333333335
35.EF_12 Disgust_3.wav,DISGUST,3.157375,0.5189873417721519,266.9951353070352,26.009607196026842,7.367534637451172,0.31917182,3.167187933013975
35.EF_12 Disgust_4.wav,DISGUST,2.7306875,0.2773722627737226,250.80085016395742,59.0264832965309,7.744011878967285,0.3757525,2.929665148428738
35.EF_12 Disgust_5.wav,DISGUST,2.4746875,0.5,202.9877335414142,9.290661395911526,8.150711059570312,0.3378028,3.23273140548049
35.TF_9_disgust_1.wav,DISGUST,2.048,0.47804878048780486,369.8589233435523,33.09652709550003,10.124788284301758,0.42060417,3.90625
35.TF_9_disgust_2.wav,DISGUST,1.9626875,0.39086294416243655,362.91990052438496,75.7847290302724,9.849611520767212,0.43297306,3.5665382288316403
35.TF_9_disgust_3.wav,DISGUST,2.048,0.4,384.4557215639813,49.61809701722473,8.882988691329956,0.43132356,2.9296875
35.TF_9_disgust_4.wav,DISGUST,2.048,0.25853658536585367,362.4432522274805,68.16753278322466,8.703560829162598,0.55042744,3.90625
35.TF_9_disgust_5.wav,DISGUST,1.9626875,0.18274111675126903,264.9394244815919,25.786522918978935,8.916454315185547,0.648637,4.585549151354966
36.EM_10 Disgust_1.wav,DISGUST,3.157375,0.41139240506329117,268.42251931017665,13.410081515239806,9.72097635269165,0.54542863,3.483906726315373
36.EM_10 Disgust_2.wav,DISGUST,4.181375,0.477326968973747,249.55995760469233,30.037695285567082,7.717916369438171,0.35522908,4.065648261636423
36.EM_10 Disgust_3.wav,DISGUST,2.901375,0.3402061855670103,266.93194294904265,19.01489519801331,8.488324284553528,0.48624757,5.169962517771746
36.EM_10 Disgust_4.wav,DISGUST,2.048,0.43414634146341463,243.44813797227388,15.074922854779663,10.402072668075562,0.5830881,3.41796875
36.EM_10 Disgust_5.wav,DISGUST,2.389375,0.4686192468619247,259.60655749966674,13.366344874517159,6.858084797859192,0.2865048,2.9296364111953963
36.TF_9_disgust_1.wav,DISGUST,2.048,0.3073170731707317,316.3695028380531,33.43378162703891,9.615532159805298,0.5076906,3.90625
36.TF_9_disgust_2.wav,DISGUST,1.877375,0.3617021276595745,312.83628513457506,43.64292951477956,8.36155891418457,0.43598473,4.26126905919169
36.TF_9_disgust_3.wav,DISGUST,1.621375,0.5828220858895705,323.60183748678355,39.13479270928922,9.226357340812683,0.30358306,3.0838023282707576
36.TF_9_disgust_4.wav,DISGUST,1.9626875,0.49238578680203043,301.45485477219006,36.76980449575749,9.183132648468018,0.33371532,3.5665382288316403
36.TF_9_disgust_5.wav,DISGUST,2.048,0.375609756097561,304.7654995442595,56.442644276462424,9.831488132476807,0.5038666,3.90625
37.EF_9 Disgust_1.wav,DISGUST,2.7306875,0.25547445255474455,401.0157915049584,46.74819109647168,12.230143547058105,0.8513325,3.6620814355359226
37.EF_9 Disgust_2.wav,DISGUST,2.2186875,0.5855855855855856,339.40611280114655,65.54203814156908,9.839206337928772,0.3117646,2.253584608017127
37.EF_9 Disgust_3.wav,DISGUST,2.7306875,0.4854014598540146,367.39714481056575,61.12667851734081,10.990116596221924,0.46431187,2.1972488613215537
37.EF_9 Disgust_4.wav,DISGUST,1.9626875,0.6091370558375635,343.3188894509715,49.94738684892267,11.461421251296997,0.4304427,2.547527306308315
37.EF_9 Disgust_5.wav,DISGUST,2.133375,0.6822429906542056,370.7291666735723,40.595314707168896,9.781014323234558,0.42355573,1.4062225347161188
37.TF_9_disgust_1.wav,DISGUST,2.304,0.4155844155844156,332.2704834248516,65.71746338772057,11.804125308990479,0.6220338,6.076388888888889
37.TF_9_disgust_2.wav,DISGUST,1.9626875,0.39593908629441626,337.1311563074541,71.40653141885154,10.023819208145142,0.59627616,4.585549151354966
37.TF_9_disgust_3.wav,DISGUST,2.304,0.2857142857142857,337.73284407878634,69.07045445676152,8.185776472091675,0.4894779,3.4722222222222223
37.TF_9_disgust_4.wav,DISGUST,2.133375,0.40654205607476634,352.6851693113097,73.41717473406557,11.041628122329712,0.66775656,4.218667604148356
37.TF_9_disgust_5.wav,DISGUST,2.048,0.5170731707317073,309.8531369996915,61.08488050776343,10.630699396133423,0.3772024,3.90625
38.EM_10 Disgust_1.wav,DISGUST,3.4986875,0.22857142857142856,224.32282862216172,21.77095423281191,7.709357738494873,0.4150374,5.4306079065363795
38.EM_10 Disgust_2.wav,DISGUST,2.7306875,0.5218978102189781,247.36414561923854,15.277709505797239,9.066542387008667,0.26766485,3.6620814355359226
38.EM_10 Disgust_3.wav,DISGUST,2.56,0.48638132295719844,241.66091863928366,19.61413552375727,9.644665122032166,0.31942156,2.734375
38.EM_10 Disgust_4.wav,DISGUST,2.389375,0.5774058577405857,271.9475604893895,43.958351594592905,9.758723378181458,0.20810743,2.5111169238817683
38.EM_10 Disgust_5.wav,DISGUST,2.816,0.32269503546099293,233.87549736924296,17.061222600324754,7.256682515144348,0.3831807,6.036931818181818
38.TM_9_disgust_1.wav,DISGUST,2.048,0.25853658536585367,283.67019014614567,28.28901393210734,10.91368556022644,1.4277403,4.39453125
38.TM_9_disgust_2.wav,DISGUST,1.877375,0.44148936170212766,282.88989178956876,26.802934485043426,13.233424425125122,0.85778946,4.26126905919169
38.TM_9_disgust_3.wav,DISGUST,1.877375,0.4946808510638298,295.8830496632984,23.94318992384816,15.5970299243927,0.81769025,2.6632931619948064
38.TM_9_disgust_4.wav,DISGUST,1.792,0.5166666666666667,276.65519230936593,32.45485993706242,14.771329164505005,0.76131076,3.3482142857142856
38.TM_9_disgust_5.wav,DISGUST,2.048,0.44878048780487806,291.40061448328413,18.425910417254343,14.015499353408813,0.77883136,2.9296875
39.EM_12 Disgust_1.wav,DISGUST,4.0106875,0.49502487562189057,257.9988687462728,8.010018010224947,7.6436847448349,0.29666555,2.7426719234545196
39.EM_12 Disgust_2.wav,DISGUST,3.2426875,0.5938461538461538,254.22412105771778,10.731960460769193,9.612995386123657,0.34199446,1.8503170595378062
39.EM_12 Disgust_3.wav,DISGUST,2.901375,0.584192439862543,277.92722836405795,17.430045166764945,9.335599541664124,0.33730003,2.757313342811598
39.EM_12 Disgust_4.wav,DISGUST,2.304,0.7662337662337663,257.4829075259953,15.326808954123203,,0.28138706,1.3020833333333335
39.EM_12 Disgust_5.wav,DISGUST,2.9866875,0.6622073578595318,260.3227035028249,9.797135321645905,8.023093938827515,0.21119824,1.6740954652939084
39.TM_9_disgust_1.wav,DISGUST,2.4746875,0.14516129032258066,342.8701284119716,82.6963296554927,9.177652597427368,1.696074,6.46546281096098
39.TM_9_disgust_2.wav,DISGUST,1.877375,0.21808510638297873,356.61171063066035,91.93235887130764,12.860924005508423,1.3955033,4.7939276915906515
39.TM_9_disgust_3.wav,DISGUST,2.2186875,0.1981981981981982,414.8517989048065,52.56786464383535,10.625014305114746,1.7476627,4.957886137637679
39.TM_9_disgust_4.wav,DISGUST,1.877375,0.4946808510638298,331.9847481053979,87.92889979327003,15.231841802597046,0.9505333,3.195951794393768
39.TM_9_disgust_5.wav,DISGUST,2.304,0.3203463203463203,392.2226373282704,63.152678311300605,12.822238206863403,1.141686,2.604166666666667
3EF_9 Disgust_1.wav,DISGUST,2.304,0.3333333333333333,303.91266740282094,78.2499533731642,9.725562930107117,0.61950237,4.340277777777778
3EF_9 Disgust_2.wav,DISGUST,2.4746875,0.3629032258064516,257.03788184842847,59.92641140280377,8.122114539146423,0.43293664,4.445005682535673
3EF_9 Disgust_3.wav,DISGUST,2.7306875,0.5766423357664233,299.74266057716494,70.69812229488954,9.025678634643555,0.32511577,3.29587329198233
3EF_9 Disgust_4.wav,DISGUST,1.792,0.46111111111111114,246.62507296472978,20.842637434515037,8.103673458099365,0.38631165,1.6741071428571428
3EF_9 Disgust_5.wav,DISGUST,2.4746875,0.6088709677419355,341.3445377567375,39.60574097807854,7.121139168739319,0.20678319,1.616365702740245
4.EM_7 Disgust_1.wav,DISGUST,1.621375,0.4785276073619632,406.2401304683506,46.55078206662801,15.432064533233643,0.66543233,3.0838023282707576
4.EM_7 Disgust_2.wav,DISGUST,2.389375,0.38493723849372385,402.45988032377466,61.249755666604884,14.958128929138184,1.966747,3.3481558985090247
4.EM_7 Disgust_3.wav,DISGUST,1.792,0.11666666666666667,386.895529885607,59.78297172693583,7.188470959663391,1.3140305,5.580357142857142
4.EM_7 Disgust_4.wav,DISGUST,2.133375,0.46261682242990654,374.4002649310923,21.789011105055163,14.917248487472534,0.9629782,3.7499267592429835
4.EM_7 Disgust_5.wav,DISGUST,1.536,0.6623376623376623,,,11.912283897399902,0.39146325,1.3020833333333333
4.TF_12_disgust_1.wav,DISGUST,2.048,0.424390243902439,231.20964631364595,26.62393729762767,13.21225881576538,0.702556,4.39453125
4.TF_12_disgust_2.wav,DISGUST,2.133375,0.4672897196261682,238.87116180889984,41.96355799841801,17.284597158432007,0.7991711,2.8124450694322376
4.TF_12_disgust_3.wav,DISGUST,1.792,0.55,276.5006966641611,29.624146013649412,20.734777450561523,0.5584667,2.790178571428571
4.TF_12_disgust_4.wav,DISGUST,1.792,0.4666666666666667,244.15608775050333,26.713751950596468,15.917975902557373,0.66577846,3.90625
4.TF_12_disgust_5.wav,DISGUST,2.389375,0.6778242677824268,257.42557475249106,36.1879439782925,29.339172840118408,0.32850987,2.0925974365681403
40.EM_8 Disgust_1.wav,DISGUST,4.437375,0.36036036036036034,291.01916582360786,19.89973097032641,10.676127672195435,0.6242008,4.056452294430828
40.EM_8 Disgust_2.wav,DISGUST,2.4746875,0.5725806451612904,275.5160339542677,20.270052867537096,11.106783151626587,0.331416,2.0204571284253063
40.EM_8 Disgust_3.wav,DISGUST,3.669375,0.5613079019073569,275.43378075484486,16.966550388818415,13.046845197677612,0.48037544,1.9076818259240333
40.EM_8 Disgust_4.wav,DISGUST,2.4746875,0.6774193548387096,256.3982755583084,17.39209356942756,8.433789610862732,0.19641307,1.616365702740245
40.EM_8 Disgust_5.wav,DISGUST,2.389375,0.7112970711297071,265.99188631801957,14.69879452848492,11.054643392562866,0.33560175,1.2555584619408842
40.TM_9_disgust_1.wav,DISGUST,2.645375,0.3320754716981132,303.1967740388463,39.5617210854809,9.482771754264832,0.62915164,4.1582006331805506
40.TM_9_disgust_2.wav,DISGUST,1.7066875,0.52046783625731,276.3062940600174,41.79173078365175,12.50249981880188,0.4205301,2.929651737649687
40.TM_9_disgust_3.wav,DISGUST,1.536,0.025974025974025976,345.28609525916653,49.62213553591035,7.216576933860779,0.86435777,7.8125
40.TM_9_disgust_4.wav,DISGUST,1.536,0.2727272727272727,300.35688708204486,63.93567421393196,9.357680678367615,0.75753367,3.90625
40.TM_9_disgust_5.wav,DISGUST,1.877375,0.26063829787234044,313.5860106761893,76.68911248814534,8.91154408454895,0.6411241,4.26126905919169
41.EF_9 Disgust_1.wav,DISGUST,4.0106875,0.5024875621890548,234.9121840868955,17.97706947539193,8.910348415374756,0.36010018,4.488008602016487
41.EF_9 Disgust_2.wav,DISGUST,2.7306875,0.6204379562043796,219.92871647524336,7.481092604647725,8.590387105941772,0.28026533,2.1972488613215537
41.EF_9 Disgust_3.wav,DISGUST,4.096,0.3463414634146341,267.6008024435176,18.283478001702942,7.923058271408081,0.439596,4.39453125
41.EF_9 Disgust_4.wav,DISGUST,2.56,0.29571984435797666,236.83060209968323,5.137820714769167,8.21952998638153,0.48027587,5.46875
41.EF_9 Disgust_5.wav,DISGUST,3.2426875,0.39692307692307693,303.2448760036274,42.8985591192306,6.626482605934143,0.3901125,5.550951178613419
41.TF_8_disgust_1.wav,DISGUST,2.4746875,0.4475806451612903,327.71653068681877,32.99193920655201,10.906347036361694,0.5507262,4.445005682535673
41.TF_8_disgust_2.wav,DISGUST,2.048,0.526829268292683,350.91042464476567,44.18891974593023,11.831115484237671,0.52514774,3.90625
41.TF_8_disgust_3.wav,DISGUST,1.792,0.45555555555555555,352.08021668170414,32.933634742092345,13.625751733779907,0.7176167,3.90625
41.TF_8_disgust_4.wav,DISGUST,2.304,0.45021645021645024,333.6621867057089,55.545411593848726,11.214139461517334,0.5444285,3.0381944444444446
41.TF_8_disgust_5.wav,DISGUST,2.048,0.5121951219512195,342.5049871748849,49.314325775494204,11.974679231643677,0.71801996,2.44140625
42.EF_13 Disgust_1.wav,DISGUST,2.645375,0.5471698113207547,238.9768801301564,15.24068233850589,7.413071990013123,0.30068418,2.6461276756603507
42.EF_13 Disgust_2.wav,DISGUST,2.304,0.6060606060606061,323.6548305166509,77.39372391246081,9.630823135375977,0.37769765,2.170138888888889
42.EF_13 Disgust_3.wav,DISGUST,2.389375,0.4476987447698745,309.64739971577745,52.04873191479934,11.438814401626587,0.6402229,3.3481558985090247
42.EF_13 Disgust_4.wav,DISGUST,2.389375,0.7280334728033473,297.1834342084108,37.7239027743771,,0.30649242,1.6740779492545124
42.EF_13 Disgust_5.wav,DISGUST,2.133375,0.17289719626168223,262.0954177361338,48.992648931286276,8.881739974021912,0.91187036,7.031112673580594
42.TM_8_disgust_1.wav,DISGUST,2.304,0.4069264069264069,412.43686975862875,56.586824762836,14.022994041442871,0.52432686,4.340277777777778
42.TM_8_disgust_2.wav,DISGUST,1.792,0.5333333333333333,407.64299153515077,49.308980482238475,19.20008420944214,0.500763,3.3482142857142856
42.TM_8_disgust_3.wav,DISGUST,1.9626875,0.3756345177664975,380.7286157431487,66.98669364793271,11.001526117324829,0.7342716,5.604560073878292
42.TM_8_disgust_4.wav,DISGUST,1.9626875,0.5736040609137056,355.5849405526542,47.03428672893444,19.896068572998047,0.4164855,3.0570327675699773
42.TM_8_disgust_5.wav,DISGUST,2.2186875,0.2747747747747748,376.76908197760923,49.70274427312627,13.260740041732788,1.4229094,4.507169216034254
43.EF_6 Disgust_1.wav,DISGUST,2.133375,0.4485981308411215,292.9399177116114,21.72592623850556,12.469606399536133,0.88825715,2.8124450694322376
43.EF_6 Disgust_2.wav,DISGUST,2.7306875,0.2518248175182482,292.5079148214592,19.68562430337092,10.740135908126831,1.0652462,3.6620814355359226
43.EF_6 Disgust_3.wav,DISGUST,2.304,0.7229437229437229,268.79359192199945,11.142311259018477,,0.34078795,2.170138888888889
43.EF_6 Disgust_4.wav,DISGUST,2.304,0.5194805194805194,286.08672010107324,22.52666045186528,11.30097508430481,0.5629813,2.604166666666667
43.EF_6 Disgust_5.wav,DISGUST,1.28,0.8914728682170543,309.5463139359537,20.879473237645225,,0.07747993,0.78125
43.TM_8_disgust_1.wav,DISGUST,3.072,0.5032467532467533,240.37909957651246,21.61036654415791,15.518723726272583,0.49863493,4.231770833333333
43.TM_8_disgust_2.wav,DISGUST,2.048,0.44878048780487806,233.3575146631288,23.173231922133073,15.104323625564575,0.54585797,3.90625
43.TM_8_disgust_3.wav,DISGUST,2.4746875,0.45564516129032256,246.53747179578986,19.18695350163214,13.334693908691406,0.4752407,3.23273140548049
43.TM_8_disgust_4.wav,DISGUST,2.645375,0.5924528301886792,256.83781539565786,20.22325923318468,37.77548551559448,0.7389086,1.5120729575202003
43.TM_8_disgust_5.wav,DISGUST,3.157375,0.6139240506329114,277.91992257034735,26.054719528931443,40.340986251831055,0.49229184,3.167187933013975
44.EF_9 Disgust_1.wav,DISGUST,2.4746875,0.592741935483871,276.2424886230433,55.14563650372673,8.157143592834473,0.28252953,2.4245485541103675
44.EF_9 Disgust_2.wav,DISGUST,1.7066875,0.6140350877192983,282.4366078561035,36.25886741358941,7.69942045211792,0.22066197,2.34372139011975
44.EF_9 Disgust_3.wav,DISGUST,1.9626875,0.6954314720812182,256.6375488191732,14.958433274618526,,0.3628751,1.019010922523326
44.EF_9 Disgust_4.wav,DISGUST,1.9626875,0.5583756345177665,348.28898868423914,60.202669708002645,8.641036748886108,0.33249578,2.547527306308315
44.EF_9 Disgust_5.wav,DISGUST,2.4746875,0.6653225806451613,242.70570882796002,25.003131667363675,8.024476170539856,0.23880361,2.0204571284253063
44.TF_8_disgust_1.wav,DISGUST,1.877375,0.48404255319148937,410.1065308228369,38.05491536073652,9.302294850349426,0.35210866,3.195951794393768
44.TF_8_disgust_2.wav,DISGUST,1.877375,0.3191489361702128,392.84442421506765,53.96969430821372,8.553869128227234,0.51450974,4.7939276915906515
44.TF_8_disgust_3.wav,DISGUST,1.877375,0.3776595744680851,364.56558711031334,69.60479535299025,8.283406496047974,0.44409138,4.26126905919169
44.TF_8_disgust_4.wav,DISGUST,1.621375,0.4110429447852761,376.5921124832758,60.55685211549905,8.506830334663391,0.42593393,3.0838023282707576
44.TF_8_disgust_5.wav,DISGUST,2.048,0.4097560975609756,380.25804547227614,75.20589186284582,10.046370029449463,0.55859447,3.90625
45.EF_8 Disgust_1.wav,DISGUST,2.048,0.5121951219512195,291.13013761988225,33.00800273645615,7.4385833740234375,0.23934408,0.9765625
45.EF_8 Disgust_2.wav,DISGUST,2.133375,0.35514018691588783,304.5060841507578,44.364832523845934,7.772281765937805,0.4111233,3.2811859143376108
